"ENTREZID","SYMBOL","84.1_DOX_0.5_3","84.1_VEH_0.5_3","17.3_DOX_0.5_3","90.1_DOX_0.5_3","90.1_VEH_0.5_3","75.1_DOX_0.5_3","17.3_VEH_0.5_3","75.1_VEH_0.5_3","78.1_DOX_0.5_3","78.1_VEH_0.5_3","87.1_DOX_0.5_3","87.1_VEH_0.5_3"
84922,"FIZ1",3.817821244,3.820503333,3.411661697,4.094488793,4.15792797,3.714275953,4.109275212,3.607899631,3.539582276,3.871068099,3.785395628,3.84757257
147807,"ZNF524",1.650565989,2.324657682,1.64270388,2.616678928,2.607432651,2.22781559,2.284572752,2.328711135,2.20835172,1.851485726,2.532957709,2.889005732
100507290,"ZNF865",4.567733315,4.553221432,3.971878968,5.163776055,5.114629511,4.690391757,4.813068748,4.851625713,4.459466526,4.791326496,4.711786341,4.957784503
147808,"ZNF784",3.103101931,3.00190355,1.832519104,3.485191188,4.198085398,3.34776908,3.636428296,3.510428146,3.125026022,3.608966226,2.488691285,3.913802743
51157,"ZNF580",4.753587932,4.542542642,4.495168152,4.968675241,4.957138816,4.058206807,4.581691593,4.173857368,4.352842534,4.322109441,4.640238173,4.716891743
51545,"ZNF581",3.329739563,3.042892207,1.854581832,3.491392266,3.595089361,2.802078462,3.167174106,2.92610649,3.046706894,3.246084453,3.04957307,3.401022061
29903,"CCDC106",4.501245491,4.502696576,4.182769216,4.58959855,4.692467852,4.119232618,4.714114514,4.382695121,4.391380708,4.609511527,4.100560494,4.560292808
11338,"U2AF2",7.1963538,7.187001466,7.138921901,7.408093351,7.310231651,6.915274656,7.123373576,6.881373225,6.916898256,6.966850463,7.316322854,7.155093451
29924,"EPN1",6.425385513,6.499573592,6.712583592,7.315452392,7.161327037,6.760190781,6.655173449,6.558902648,6.814263445,6.663197578,6.962419281,6.975512878
126208,"ZNF787",4.468648769,4.46171866,3.894126471,5.54386109,5.543093606,4.768666176,4.838164845,4.570789888,4.569993376,4.668427023,4.784537756,5.214069656
55311,"ZNF444",4.818261045,4.779257458,4.78378594,5.420925133,5.472085282,4.66828596,5.185360645,4.533331359,4.706159297,5.069091828,4.718989327,4.910988206
79149,"ZSCAN5A",0.422895267,0.395957143,0.506980691,0.917299062,1.509482192,-0.279960545,1.199239501,-0.008577891,-0.416554669,0.165277098,-0.573018626,1.061826828
147947,"ZNF542P",4.944786485,5.144319055,4.682584525,4.848217243,5.055138778,4.772125158,5.107224664,4.863284557,5.235495686,5.247136148,4.944671153,5.226284082
147948,"ZNF582",2.184280151,1.902951697,1.166295465,1.779106723,1.837893806,1.444248586,1.916867419,1.633443694,1.695334834,2.174151252,1.600814323,1.87402834
386758,"ZNF582-DT",0.228927591,0.782248176,0.450156153,0.633126689,0.964454479,0.743523994,1.479988385,1.017830781,0.658994055,1.096887593,-0.315860054,0.49702365
147949,"ZNF583",2.304078877,2.030708834,1.017784364,1.673988172,2.264998023,1.219465484,2.363519242,2.095550015,2.00798183,2.621191857,1.351748914,2.260829723
63934,"ZNF667",4.065584954,4.169521771,3.203941762,2.257840609,2.178432562,3.472073246,3.746567029,3.794839447,3.983983972,4.505635029,2.809776381,2.897759811
100128252,"ZNF667-AS1",3.44593203,3.618397179,2.539001244,2.593806236,2.872994662,3.648047469,3.149460639,3.662303036,3.487168336,3.655012864,3.010970221,3.569370523
57573,"ZNF471",3.329739563,3.205164542,1.667842134,1.245458362,2.047790683,1.888587888,2.786621929,2.715841518,1.957504843,3.033453595,1.701216287,2.260829723
140612,"ZFP28",3.408231495,3.367244678,2.132530041,3.119337298,3.440004579,3.015574224,2.907471155,3.412254486,3.584625735,4.139816537,2.668106263,3.238239702
388566,"ZNF470",3.1856443,3.284212443,2.511492178,3.40205356,3.161790051,3.061528617,3.104201445,3.193261484,3.227986774,3.512214604,3.123811719,3.085702777
58491,"ZNF71",3.385129034,3.52745524,2.203012343,3.766593347,3.959359477,3.271613139,3.692548439,3.574244809,3.510698814,3.854249152,2.979326558,3.729948751
9422,"ZNF264",4.264364267,4.21506529,3.335267086,3.975664803,4.139715027,3.777597121,4.240561774,4.359831847,3.539582276,4.37809116,3.594954416,4.057451381
390980,"ZNF805",3.532586029,3.684648517,2.765490925,3.242094256,3.673142979,3.319679587,3.446410042,3.719868589,3.481225257,3.761078396,3.31340088,3.292354777
10794,"ZNF460",1.952479816,2.030708834,1.453286139,1.779106723,1.946656104,1.938697931,1.97836001,2.597975361,2.072649463,2.685992421,0.889611191,1.512994154
125919,"ZNF543",2.690726982,2.405457556,1.300935605,2.152214923,2.330694865,2.207520436,2.148520214,2.609097357,2.278568023,2.647462375,2.190103082,2.260829723
57343,"ZNF304",4.350374836,4.267885054,3.303539376,4.189086186,4.171438359,4.234046606,4.244738725,4.188760755,4.124063371,4.370225545,4.257198147,3.952128894
284306,"ZNF547",2.352524712,2.239062626,2.302671974,1.737973767,1.644779724,0.798834277,1.690611527,1.397245104,1.153388741,1.758130427,1.998198197,1.704775493
10597,"TRAPPC2B",2.20201544,2.511475383,2.058426691,2.167786082,2.346662043,2.760889877,2.629381879,2.552609603,2.292210312,2.553343247,2.419635842,2.681613128
147694,"ZNF548",3.659957219,3.591020631,1.617119825,2.787671786,3.058933673,3.261804645,3.524071022,3.596768362,2.86694192,3.724527349,2.617613077,3.285700363
7565,"ZNF17",2.429819084,2.650572123,1.332720002,2.104466947,2.31454899,1.888587888,2.481482861,2.381555214,2.164520738,2.437677069,1.195276472,2.340043803
388567,"ZNF749",2.690726982,2.836906235,2.114357978,2.777558402,2.607432651,1.836674517,2.378803061,2.287767752,2.345524906,2.807465498,2.133726846,2.619464414
57191,"VN1R1",0.794217165,1.270450501,0.561651596,0.029027274,0.641022199,-0.39938929,0.124848397,0.594043993,-0.249122016,0.546525049,-0.670043392,0.071240077
400720,"ZNF772",4.172899007,4.368054731,3.059454047,3.865395045,3.634643969,4.035359614,3.999853681,4.392383827,4.248242003,4.649054626,3.83927149,3.874430581
79744,"ZNF419",3.194530816,3.205164542,3.700638066,3.428148376,3.315727975,3.338466551,3.918523351,3.200632866,3.617508787,3.271644155,3.710281066,3.251959955
374928,"ZNF773",2.822684595,2.650572123,2.039290461,2.183190973,2.553420488,2.46855435,2.820597376,2.908208608,2.608008582,3.092013833,2.431377071,2.520913594
256051,"ZNF549",3.167705348,3.399164161,1.71684155,2.856547349,2.937673893,2.598928238,3.028697131,2.871732631,2.763005741,3.228789561,2.84531802,2.92370778
162972,"ZNF550",4.32227057,4.423428242,5.079086445,4.722060853,4.144289863,4.198496295,4.50017985,3.97328082,4.569993376,4.322109441,5.159325579,3.810965955
55659,"ZNF416",2.517417355,2.689814055,1.64270388,2.817593398,3.029560778,2.815550754,2.577337767,3.004007835,2.733309931,2.673263067,2.716891824,2.565547019
284307,"ZIK1",3.580830353,3.490892178,2.800009043,3.395455434,3.355726581,3.763763977,3.104201445,3.602344732,3.691440965,3.674305951,3.440847235,3.160353255
348327,"ZNF530",2.053625286,2.273912382,1.832519104,2.104466947,1.946656104,1.913860462,2.112403326,2.079646451,2.179279521,1.709085143,2.230985035,2.118300205
7693,"ZNF134",3.901609734,4.063958141,2.777088972,3.771697479,4.064473059,4.086266205,3.979946881,4.473733996,3.932645083,4.47662326,3.503366711,3.930962407
10520,"ZNF211",4.874640335,4.832829116,4.200104723,4.181435711,4.340439325,3.756797345,4.661970015,4.036434783,4.272533148,4.655541038,4.593975447,4.387712918
90233,"ZNF551",2.67811009,2.49679868,1.363819218,2.650322087,2.39352988,2.207520436,2.629381879,2.805592698,2.661546024,2.886793775,2.499885875,2.587356372
7710,"ZNF154",4.598189109,4.776222116,4.191463007,4.032052219,4.035213877,4.482301323,4.32583438,4.825639705,4.925544928,5.056893165,4.468533589,4.442586087
79891,"ZNF671",3.369519272,3.548956399,0.978138541,2.616678928,3.161790051,2.380651042,3.094976696,3.178404759,2.409511595,3.490610156,2.596910364,3.138360873
284309,"ZNF776",4.815383406,4.901297359,2.991386044,4.023519391,4.54803017,4.386256937,4.91093553,4.972815677,4.120244214,5.0421173,3.997705281,4.7144163
54807,"ZNF586",2.129727379,2.203350157,1.017784364,1.629698077,2.123885069,1.478529186,1.895773316,1.945682501,1.957504843,2.099995453,1.470312204,1.579794323
79818,"ZNF552",3.229539413,3.131068523,1.363819218,2.582232452,2.758302512,2.644933086,2.896893738,2.652747256,2.811179539,3.11101734,2.395862771,2.816992425
2282,"FKBP1AP1",1.993792767,1.902951697,1.832519104,1.673988172,1.451598456,1.298349234,1.562616674,0.877708037,1.832366933,1.960277411,2.089950166,1.960130356
100293516,"ZNF587B",3.607691077,3.796735085,2.552561544,3.028443199,3.447427595,3.291032309,3.387182198,3.498515617,3.590158556,3.876631123,3.221718376,3.623147839
84914,"ZNF587",5.31445098,5.390461489,4.58698403,4.603978091,4.993088992,4.645836168,5.383997885,5.403260524,4.799865323,5.308103856,4.340507607,4.805619335
730051,"ZNF814",4.547066299,4.574344767,3.580021749,3.93983659,4.107278419,3.366196101,4.232171415,3.893655379,3.786077029,4.233840297,3.685982466,3.943699528
147687,"ZNF417",3.788774314,3.72298648,2.991386044,2.949565087,3.347815085,3.393402705,3.722808111,3.981862796,3.438923753,3.957600541,2.979326558,3.279015113
147686,"ZNF418",3.149540526,3.082748428,2.45484859,2.650322087,2.793677544,2.774750475,2.938745913,3.215263591,2.811179539,3.2884358,2.371691389,2.415133926
10172,"ZNF256",2.626509301,2.42108835,2.039290461,2.52292843,2.525636682,2.51883523,2.979418118,2.457360289,2.494577535,2.634386912,2.230985035,2.233428092
147685,"C19orf18",0.004769817,0.733003241,0.32931688,0.095668173,0.834607576,-0.529604155,0.559789869,-0.58621093,-0.172170204,0.601310291,0.545165221,0.542390727
80095,"ZNF606",3.907026339,3.976743929,2.395889832,3.197275472,3.969706809,3.522233739,3.837873186,3.852131611,3.445043295,4.092794057,2.658148014,3.680075844
100128398,"ZNF606-AS1",2.727928831,3.196107998,2.777088972,2.272317969,1.904129966,1.913860462,2.853791076,2.469616077,2.319113874,2.807465498,2.10469048,1.891664749
7694,"ZNF135",1.931371062,1.493832879,0.665145081,2.055084435,2.248095482,1.178344888,1.266518821,1.397245104,1.374702364,2.328254768,0.783677622,1.64363788
65982,"ZSCAN18",5.590051027,5.57644166,5.598646116,5.774931889,5.864725559,5.506203957,5.593375889,5.425451,5.923078183,6.012309878,5.446463518,5.629850342
79673,"ZNF329",3.361650595,3.56311452,2.318632587,3.522004042,3.776954732,2.828898401,3.482229519,3.510428146,3.227986774,3.82001135,3.631039788,3.778155043
10782,"ZNF274",4.874640335,4.861753451,4.217234397,5.393043015,5.410752356,4.46957483,4.900383576,4.553622106,4.638347623,4.788378229,5.016583634,4.895774419
27300,"ZNF544",4.931559081,4.887298633,4.160802733,4.8189305,4.829444591,4.273630983,4.870961334,4.621100487,4.48641944,4.805978127,4.591361276,4.674220429
7554,"ZNF8",3.035469423,2.959716219,2.669188773,2.498506979,2.95860492,2.65994771,3.057476299,3.140579491,2.574905767,3.013393107,2.217486029,2.731433828
342945,"ZSCAN22",2.545473399,2.610232877,1.39426217,2.42265973,2.828205896,2.362408894,2.564028002,2.328711135,2.00798183,2.174151252,2.089950166,2.880198209
1,"A1BG",2.166324123,2.307940124,2.185711949,2.52292843,2.468410435,1.938697931,2.201054827,1.496410971,2.574905767,2.080845236,2.854068285,2.906461092
503538,"A1BG-AS1",1.486592999,1.199714528,0.506980691,0.879972363,1.391294885,0.202618872,1.199239501,0.762893229,1.028543948,1.096887593,0.545165221,1.181365341
162968,"ZNF497",2.67811009,2.777429344,2.132530041,2.498506979,2.525636682,2.056849465,2.654716414,2.273857607,2.332379827,2.685992421,2.419635842,2.598138646
105372483,"ZNF497-AS1",0.840244399,1.337879757,0.8522125,1.057638288,1.193603238,1.001032868,0.850325056,1.397245104,1.425105136,1.632241806,0.923261618,1.318078371
116412,"ZNF837",1.457356301,0.920635392,0.561651596,1.584005115,1.451598456,1.047445383,1.015884423,1.543549645,1.092316367,1.435218336,1.470312204,1.976750856
6193,"RPS5",7.132470961,7.184141584,7.295306611,7.879858458,7.605569281,7.61240555,7.067876117,7.013329738,7.397007634,7.023738959,7.420879237,7.455568751
201514,"ZNF584",3.337783737,3.52745524,3.519165727,4.267058048,4.088410434,3.670463144,3.999853681,3.57990875,3.795686944,3.724527349,4.140449047,3.852083772
388569,"ZNF324B",2.368318431,2.109998662,2.114357978,2.797714767,2.67222279,2.010743372,2.348071771,2.24562838,2.563700528,2.685992421,2.92222303,2.619464414
7691,"ZNF132",1.676170404,1.463961829,1.201151708,2.055084435,1.946656104,1.782823163,1.479988385,1.910153398,2.14960941,2.673263067,2.955129841,2.770087581
25799,"ZNF324",3.546535528,3.651903114,2.981394479,3.569670712,3.692013953,3.437637049,3.379604782,3.533962113,3.389009859,3.779012423,3.70061068,3.524857072
55663,"ZNF446",3.553460022,3.808668156,3.806294735,3.786902415,3.771050622,3.505706599,3.649089455,3.29318331,3.644350152,3.825774374,4.040498165,3.734842514
10998,"SLC27A5",1.268280689,1.337879757,0.665145081,1.512632003,0.964454479,1.512014098,0.850325056,1.050833662,1.123175695,1.171199262,1.621461488,1.601390953
84878,"ZBTB45",3.868675955,4.093522684,3.14250082,4.58959855,4.879693017,4.02959083,4.482602703,4.036434783,4.04569052,4.50922082,4.186210829,4.706964387
10155,"TRIM28",8.305780886,8.388327502,8.436409936,8.991100796,8.89947802,8.458130789,8.372290539,8.340308915,8.594840222,8.4684606,8.658207035,8.603316494
27243,"CHMP2A",5.521079291,5.651244753,5.97606683,6.030500946,6.003380985,6.100423304,5.73817214,5.840796708,5.931820144,5.757298198,6.243839403,6.16115173
9040,"UBE2M",5.626625434,5.759721289,5.493601557,6.529504965,6.463091383,5.89526025,5.831383894,5.608386937,5.652626865,5.712896389,6.167794942,6.256968066
100131691,"MZF1-AS1",0.697508387,0.682017793,0.561651596,0.540473818,0.741059442,0.028451299,0.3891573,0.722497204,0.160917831,0.489576977,0.091798839,0.245950995
7593,"MZF1",4.310056242,4.206070879,4.389573575,4.223019975,4.175913851,3.648047469,4.206703527,3.443657419,3.665469387,3.742918623,3.70061068,3.638897763
65996,"CENPBD2P",4.354345409,4.450337863,4.648262136,4.603978091,4.618772163,4.536187918,4.555029464,4.275085828,4.643678579,4.681198931,4.604385017,4.656276328
642273,"FAM110C",3.329739563,2.905185758,3.195323068,3.569670712,3.266218188,3.562741776,3.158344558,3.6782319,3.686283918,3.925755988,2.862765797,2.565547019
26751,"SH3YL1",4.931559081,4.832829116,4.580379661,4.073975377,4.215580527,4.017983597,4.617565599,4.346602577,4.688213582,4.764572647,4.340507607,4.184510502
52,"ACP1",6.051541274,6.181734411,6.228180728,6.202889852,6.09011378,6.292107228,6.083057189,6.100245896,6.165644804,6.070504093,6.162521205,6.1738205
129787,"TMEM18",4.330356381,4.376096549,4.221485224,4.690067939,4.554918945,4.823038685,4.293941024,4.556497627,4.766046032,4.293282321,4.425151864,4.486771428
7173,"TPO",-0.361337461,-0.682104625,-0.290993347,2.582232452,2.67222279,-0.39938929,0.124848397,-0.58621093,-0.710952251,-1.371508005,0.587757157,-0.0582184
7837,"PXDN",8.966884077,8.930262008,8.639080172,8.479015628,8.432894687,7.61385206,8.444883812,7.781001647,8.266544566,8.353977649,7.545969109,7.438796519
7260,"EIPR1",3.753127964,3.671639407,3.81757061,3.884368621,4.040131802,3.988550256,3.716806738,3.662303036,3.756857135,3.655012864,3.753013133,4.029843158
51112,"TRAPPC12",5.42240715,5.46209807,5.500614376,5.592265781,5.632098864,5.750216864,5.505595134,5.68790433,5.456057977,5.424714909,5.620661399,5.816851967
55256,"ADI1",6.589337762,6.664603077,6.714846772,6.112244166,6.11012938,6.356887581,6.542628395,6.166678455,6.534736134,6.302083685,6.831192809,6.746931066
246243,"RNASEH1",4.281147443,4.31466099,4.509144754,4.316792381,4.254185695,4.540250857,4.398869706,4.562231533,4.672651846,4.693858762,4.459960976,4.584893971
100506054,"RNASEH1-DT",1.397043051,1.433459197,2.150476054,3.05380581,3.170786978,2.101527601,2.130574787,1.997387577,1.322474747,1.522970657,2.735953314,2.982497537
6201,"RPS7",5.756820827,5.794640404,5.785377722,5.834681794,5.849397677,5.99927373,5.4667867,5.733084365,6.169345797,5.767814206,6.008400753,5.960604015
78989,"COLEC11",1.365913747,1.579905273,2.058426691,2.120559167,2.39352988,-1.010303954,1.762289828,-0.078232595,-0.249122016,-0.846640661,-1.632894949,0.190032312
6664,"SOX11",6.4178165,6.559946242,6.207971484,7.128174417,6.788703373,6.95842189,6.370782485,6.515968973,6.828377343,6.643754356,5.984690773,5.252114738
9781,"RNF144A",2.787876407,3.0327537,2.185711949,3.953376653,4.125902826,3.692535859,2.423706395,3.656954091,3.132629077,3.423785056,3.281321841,3.305572226
100506299,"ID2-AS1",0.158008884,-0.044634494,0.052247139,0.278899349,0.533528045,-0.169666911,0.124848397,0.914035131,0.275239281,-0.071284148,0.587757157,0.450183509
3398,"ID2",6.132382539,6.367654011,5.822230468,5.906049033,6.171926701,6.276360919,6.357343167,6.107126576,5.642011472,5.779739384,5.924691634,5.917133382
57498,"KIDINS220",8.747995111,8.778691215,8.907272833,8.447268423,8.502695658,8.655981139,8.777217123,8.901917576,8.809563915,8.910254392,8.452665624,8.261233504
129642,"MBOAT2",6.311546722,6.361591405,6.070991848,5.852857298,5.976695527,6.164997023,6.036835591,6.222964605,6.112808563,6.071717118,5.907981197,5.875639352
8853,"ASAP2",6.256385821,6.198837622,5.809579999,6.154864497,6.397539436,5.712907697,5.981595237,5.891779977,5.847707015,6.082588689,5.859918065,6.341210293
9270,"ITGB1BP1",5.407197672,5.519495085,5.322114168,5.366299447,5.48476673,5.476828136,5.181007928,5.106357689,5.319501414,5.308103856,5.734029228,5.845414261
51692,"CPSF3",5.531637613,5.569445058,5.723783153,5.713926529,5.735770142,5.776287647,5.463206341,5.605613099,5.813821617,5.608113031,6.010359107,5.884474665
285148,"IAH1",3.806272556,3.976743929,3.644758838,4.364869193,4.189257625,4.511567032,3.591218178,4.455363896,4.29303348,4.198740425,4.479885073,4.630248436
6868,"ADAM17",6.358758653,6.365635971,6.139984404,6.04427478,6.003380985,6.058545943,6.191979303,6.296185985,6.044927769,6.174657006,5.885750842,5.730059884
10971,"YWHAQ",8.406736689,8.42609655,8.659001789,8.907778829,8.841499164,9.054271381,8.558721176,8.814385985,8.829728926,8.694537644,8.898809742,8.865059671
9014,"TAF1B",3.475398806,3.631893075,2.9199468,3.197275472,3.409924582,2.629760556,3.184672721,2.609097357,3.463247701,3.446405762,3.734177186,3.700232363
29841,"GRHL1",0.422895267,0.629164279,2.058426691,1.090689166,-0.171987425,0.743523994,0.663273596,-0.309978676,2.024422513,0.705008685,1.326820497,0.245950995
8462,"KLF11",4.190773893,4.083734999,3.343091176,4.481605231,4.324402743,4.862514151,4.100082952,5.008953168,4.54171833,4.642538919,4.051951975,4.226810647
6241,"RRM2",5.087583685,5.061967563,4.826271874,4.68736956,4.568598591,5.382670736,4.897733484,5.464247304,5.448462849,4.994302971,5.183826829,5.264012577
3241,"HPCAL1",2.889878496,2.813408893,3.27109819,2.725899902,3.257798815,3.116986665,3.235930048,2.978505261,2.801672608,2.807465498,2.586446525,2.650873402
4953,"ODC1",6.91851697,7.030852822,7.479616733,7.725330485,7.209053969,7.827572197,6.888630857,7.16798762,7.802022271,7.210430352,7.828593839,7.04118614
79954,"NOL10",4.647562176,4.751706698,4.516082604,4.735184641,4.692467852,4.694043348,4.698972565,4.553622106,4.74883437,4.868734128,4.670275853,4.921757802
245973,"ATP6V1C2",1.234210724,1.125330716,0.761708687,0.095668173,0.588276054,0.498274315,0.976241463,0.296715435,-0.172170204,0.090651715,0.031362864,-0.0582184
