,CX.5461_0.1_3,CX.5461_0.1_24,CX.5461_0.1_48,CX.5461_0.5_3,CX.5461_0.5_24,CX.5461_0.5_48,DOX_0.1_3,DOX_0.1_24,DOX_0.1_48,DOX_0.5_3,DOX_0.5_24,DOX_0.5_48
5917,0.005757676,0.119993767,0.059678302,0.092067062,0.156878629,0.14578153,0.00996352,0.383495691,0.272200203,0.096714855,-0.058343926,0.036180754
345630,0.076040157,0.242167869,0.342676245,-0.029332743,-0.114292719,-0.17173687,0.060569309,0.721830464,0.796609395,0.178710859,0.428925781,1.262802568
79646,-0.211247669,0.065804669,-0.216578896,-0.004587784,-0.171895462,0.075244584,-0.071442895,0.212381434,-0.062677803,-0.123001412,0.557023917,0.278666954
6586,0.09820746,-0.074363113,0.024132585,-0.040967516,-0.129451637,-0.113368047,-0.000245909,-0.876498368,-0.67511457,0.126983522,-0.843023644,-2.125979656
54908,0.115333129,-0.283742075,-0.535324732,0.049436432,-0.408103408,-0.474132194,-0.054584394,-0.758562767,-0.838114772,-0.005251641,-0.83732865,-0.757692905
3779,-0.045837582,-0.074391894,0.060200141,-0.054765027,0.205508319,-0.245727132,0.253703308,-0.131779825,0.137028502,0.360422373,-1.628537461,-3.384901042
64901,0.030650947,-0.06941235,-0.143315793,-0.087308628,-0.300140881,-0.244229988,-0.064567639,-1.063097199,-1.113230162,-0.017693154,-1.438866849,-2.144752116
4869,-0.037742767,-0.086434858,-0.168538351,0.060024496,0.037094951,-0.088189479,0.063772138,-0.148557347,-0.384949494,0.181907845,0.064800753,-0.213250873
8817,-0.021761244,0.139891116,0.293042636,-0.188253342,0.19740542,0.170020092,-0.006256392,-0.961489558,-0.656514446,-0.251168089,-2.26780799,-2.426880632
23291,-0.110793071,0.054892975,-0.079968509,-0.03483015,-0.027092393,0.085910537,-0.073475674,0.262724022,0.177415016,-0.095919114,0.376154282,0.587750579
6793,0.030393703,0.043037212,0.064968016,-0.018908371,0.023622755,0.142284573,-0.026433489,0.242121378,0.161745843,-0.418116879,0.224575643,0.447333466
92181,-0.103940317,-0.04738604,-0.131729544,-0.031044641,-0.076656202,-0.054787645,-0.145630923,0.070733085,-0.185391627,-0.117180053,0.323617902,0.491766746
285590,-0.081039643,-0.16128901,-0.100550686,-0.020696252,-0.108206387,0.01625987,-0.086654195,-0.140353161,-0.04956081,-0.414515576,-0.61324492,-0.758569578
54492,0.006199148,-0.045710607,-0.084869549,0.149720844,0.040870629,0.074068437,0.070932987,0.6112268,0.35401101,-0.18799731,0.382326392,0.11702784
1843,0.096914258,0.044505494,-0.000495966,0.017228478,0.272691828,0.208092232,0.042377753,0.573542054,0.256708601,-0.894921095,0.702823312,0.713913358
57222,-0.038115011,0.030771979,-0.010345994,-0.006268547,0.040925322,-0.037944789,0.021779242,0.025377963,0.098906866,0.090306902,0.130199095,-0.149920074
51121,0.032174035,-0.061936453,-0.037411654,0.118007757,0.297137185,0.042479488,0.008047974,0.043743019,0.171274319,0.085234035,-0.273768345,0.236394713
100268168,0.231150041,0.439753359,-0.050699044,-0.132408533,0.194619201,0.230997691,0.110872438,1.507827555,1.06629164,0.244187375,1.464224308,1.442891541
8992,-0.032236561,-0.059263519,-0.07347753,0.034579347,0.203003288,-0.096969755,0.071494917,0.167151646,0.061851234,0.14942685,0.195279483,0.335278949
153222,0.006346478,0.126384296,0.074183039,0.113834885,0.041186245,0.181400721,0.036859356,0.417180679,0.264196354,0.435030305,2.115190004,1.898448414
662,-0.06749837,-0.027700418,-0.066203345,-0.003613154,0.079348604,-0.066383713,-0.061585865,-0.452186167,-0.158057868,-0.488160382,-1.632184727,-0.633922814
1482,-0.110786536,0.01104094,0.147413327,-0.145385796,0.125251504,0.077442763,-0.036005744,-0.208122028,0.069166227,-0.562947245,-1.368266719,-0.706451446
8614,0.092624355,0.358164412,0.178888551,-0.015097726,0.217957855,0.475272176,0.165657364,0.85973065,0.569746793,0.03258536,0.491282273,0.395062766
91272,-0.09685779,-0.091974416,-0.060590039,-0.055847178,0.028983112,-0.187789425,0.00749884,0.148108099,0.06730802,0.018772385,0.044107021,0.032266681
80315,0.025646317,0.121672471,0.04603757,-0.031454871,0.006975356,0.203606886,-0.082881856,0.19415781,-0.052892135,-0.155318664,-0.102093509,-0.056187649
4488,-0.134869324,0.093957143,0.16808033,0.057160925,0.364291333,0.185197592,0.214953748,1.56029308,1.026839503,0.52167504,3.205771311,2.878965278
1812,-0.401021378,0.28196909,0.437231903,-0.258196263,0.168044366,0.210146859,-0.302148256,0.655383679,0.991821878,-1.076723749,0.622556518,-0.02025405
94081,-0.060400723,0.044871947,-0.001089971,0.027391077,-0.009557801,0.020471405,-0.078170253,0.016346361,-0.066470951,-0.014162163,-0.303005834,-0.517717807
3274,-0.142081855,-0.211262008,-0.085899529,-0.14042661,-0.211979834,-0.263545212,-0.23420272,-1.198096501,-1.266196198,-0.402313589,-1.781632049,-2.635055233
84321,-0.04026041,-0.089152481,-0.137398123,0.020144576,-2.83E-05,-0.04959538,0.182763237,0.25421378,0.126753345,0.216259195,0.41366735,0.445256674
375484,0.040699368,-0.236988935,-0.263583784,-0.020528094,-0.245384084,-0.47128746,-0.183058149,-0.596818777,-0.572691196,-0.327148035,-0.596099349,-0.894298214
57179,-0.081362581,-0.049463418,-0.089186031,-0.031141489,-0.049373205,-0.040813609,-0.000239538,0.215023458,0.230363731,0.251514239,1.088348294,0.99888328
285598,0.147857697,0.154356289,-0.019775729,0.010898942,-0.234861174,-0.001753162,0.011544068,-0.305204397,-0.219540356,-0.424377783,-1.453943896,-1.297034727
51491,-0.033109938,0.056568739,0.054971333,0.019527982,0.040895826,-0.00584424,0.030687069,-0.154612849,-0.16254575,0.003286042,0.023228747,0.492581524
192286,-0.16642466,-0.025896182,0.031902183,-0.106051504,0.169234938,-0.067974179,0.009108995,-0.12857228,-0.105528501,0.168550843,-0.018074452,-0.027010216
1212,-0.084167964,0.039735753,0.121985244,-0.008413428,0.191620303,0.076632818,0.014164884,0.15280647,0.208262871,0.189383818,0.342750343,0.078019685
23197,0.094453332,0.127734886,0.042402702,0.089025928,0.091647786,0.117489261,0.011831746,0.137889387,0.057113682,-0.110426634,-0.291712814,-0.055118038
22838,-0.037194521,0.043123231,0.123455101,-0.092896003,0.037639448,0.124676927,-0.025003276,-0.204000597,-0.074519796,-0.121947759,-0.50478099,-0.258656261
54825,-0.343483141,-0.185510238,0.117375462,-0.304409426,-0.21544071,-0.001092317,-0.168163428,0.552085011,0.810244813,-0.19617937,2.881360125,2.609233533
114787,-0.098895965,-0.043900874,-0.030540387,0.197993491,-0.338208596,0.022766152,0.043963747,-0.146033841,-0.104507496,-0.142492446,0.169627051,0.814389545
26262,-0.014994518,-0.035868357,0.029596702,-0.041284283,0.036096642,6.80E-05,0.086963904,0.057577969,0.03106462,0.159706881,0.658129971,0.54349392
51720,-0.054002534,-0.038697189,-0.066472678,-0.01925169,0.063294714,-0.011355781,-0.083392445,0.003297275,-0.068243454,-0.17514826,-0.386039085,-0.253870795
23567,-0.023705308,-0.004157767,0.027028001,-0.00534129,-0.106817843,-0.078392762,-0.140703706,-0.041580595,-0.068479741,-0.060731633,-0.373890145,-0.261364272
2264,-0.104659235,-0.081947082,-0.008495448,0.329755333,0.127720196,0.296426045,0.195042245,-0.92275315,-0.924713576,0.727192063,1.223398421,1.442352178
64324,0.003572392,0.058146802,0.03760274,-0.002267318,-0.079457786,0.112384749,-0.158176691,-0.031609892,-0.124423519,-0.415540546,0.033010628,-0.060577137
53917,0.047632136,0.090143945,0.232417639,-0.031134942,0.061750837,0.128298607,0.090085033,0.223187931,0.308938372,0.204147334,0.572624686,0.719683798
27166,-0.127918438,-0.118139464,-0.017953767,0.049111118,0.030214831,0.014692523,0.203952156,-0.142103163,-0.093343677,0.279841915,-0.029425336,0.271117381
83463,0.278571369,-0.886613526,-1.023325623,-0.053679283,-0.865935372,-1.518479782,0.133693902,-0.974298728,-1.038697717,0.257831561,0.503482155,0.472701006
10960,0.074855601,0.061950817,0.110730505,0.08336743,0.148372437,0.046464339,0.196322349,0.294454234,0.316553549,0.199734803,0.58717876,0.653537918
10636,-0.075267322,0.025307587,0.02418658,0.158010657,0.112081802,-0.073009838,-0.200542416,-0.419537267,-0.167306468,-0.228325856,-0.095915219,0.297900425
2161,-0.186597245,-0.207646555,0.174228113,-0.161385824,0.48856053,-0.165645577,0.358735241,-0.355835859,-0.394277128,0.22900915,2.234131807,0.893582498
2870,-0.072954903,-0.179862756,-0.10647898,-0.05886681,-0.257993652,-0.181391196,-0.02947758,-0.467181579,-0.372299673,-0.019333436,-0.588396845,-0.534956784
80758,0.029531321,0.128252133,0.306018533,-0.057338795,0.19650084,0.096562934,0.307489827,0.58231429,0.29608082,0.196416529,1.488998464,1.367505662
1627,0.032706505,0.004737902,0.144916295,0.005537233,0.040761485,0.108618728,0.035240203,-0.395542068,-0.198244145,-0.073812836,-1.31334346,-1.240421585
9260,-0.052354097,-0.043300305,0.179742082,-0.081142462,0.089302777,0.072865048,0.067829302,0.051251663,0.110521423,0.080662312,-0.337914097,-0.641450451
79930,-0.017176465,0.029646122,0.263946556,-0.049264771,-0.406268899,-0.364950625,0.082708668,-0.031246038,0.043528117,-0.038804824,-0.150728261,-0.054669008
51428,-0.137842606,0.108003859,0.249468881,-0.085415394,-0.119124023,0.014563516,0.04019425,0.096707521,0.333068769,0.228831754,0.505354049,0.440774412
54540,0.086667217,0.066069669,0.172011225,-0.12035362,-0.069932057,-0.056986159,0.079482987,0.322829321,0.31455421,0.047975665,0.199939809,0.017890826
54732,0.028311084,0.035396951,0.118662993,0.035029124,0.086190835,0.139827404,0.141457367,-0.048263451,0.025054608,0.125644918,-0.187767468,-0.271930182
11285,-0.013870114,0.231961333,0.36362578,0.015293462,0.30979389,0.310473646,0.11010371,0.373541026,0.44850095,0.179862739,0.10303293,-0.104820853
202181,0.003358868,-0.067849031,-0.055150644,-0.009410741,-0.364670839,-0.350212432,-0.353240792,-0.172928191,-0.236250731,-0.283700166,0.042277573,0.237194961
728554,-0.009656425,-0.093245679,-0.12683917,0.057145288,0.078754683,-0.079902628,0.265755996,0.266850138,0.119067729,0.331418106,0.496300896,0.454668859
23138,-0.106972323,0.041831969,0.097326963,-0.208320981,-0.54706308,-0.209868373,-0.257290002,0.079872527,-0.127087588,-0.62848998,-0.214689833,-0.429739009
64777,-0.076822135,0.000977233,0.079461891,-0.030478589,0.033739396,0.004040943,0.032526562,0.353171623,0.186709563,0.069163867,0.319110007,0.414445054
55651,-0.194429654,-0.083407746,-0.078552116,0.004688371,0.059424007,-0.083399042,0.032088479,-0.342625156,-0.192634622,0.197201889,-0.53288835,-0.510285847
3182,-0.005483918,-0.072244238,-0.068531273,0.050229486,-0.064899089,-0.082364232,0.044993652,0.075445351,-0.162962164,0.221754528,0.934882811,0.301884994
85007,-0.014820418,0.095187665,0.296407771,-0.077599165,0.108588835,-0.022941781,-0.009827819,0.421989854,0.653729554,0.084123241,0.047034381,0.490835869
91522,-0.04581987,-0.210945268,-0.011141797,-0.134006258,-0.141161703,-0.043710357,-0.150964796,0.493501566,0.825417108,0.568189768,1.353537519,0.835353108
57396,0.231665329,0.122314427,0.222111589,0.085252563,0.095806123,0.019191961,0.098236418,0.053925995,-0.001834984,-0.109768555,-0.338653829,-0.253094212
6940,0.109965749,0.080581612,-0.090655787,0.062993799,-0.041612285,-0.07532291,-0.137418338,-0.257276941,-0.121506404,-0.32944351,-0.850715451,-0.249406808
117608,0.250565382,0.009311751,-0.004389973,0.108540475,-0.126689787,-0.132975259,-0.013510167,-0.112161355,-0.191895738,-0.202206848,0.012564255,-0.323364762
80108,0.434104972,0.218443469,0.21225854,-0.255129267,-0.102061838,-0.046040257,0.071786684,-0.083437903,-0.002401982,-0.513885262,-0.345031399,-0.804636333
345462,0.059936044,-0.224943971,-0.221541269,-0.145665768,-0.215093579,-0.277167535,-0.090912808,-0.51260281,-0.41137013,-0.729302346,-1.893233151,-0.870289058
30832,0.060768491,-0.103831831,0.031759454,0.024524373,-0.125738491,-0.140187768,-0.182515154,-0.509831414,-0.255250814,-0.189340319,-0.648524283,-0.588634217
9509,0.107542787,0.211650934,0.110681915,0.259528274,-0.189403,0.065657562,0.099575957,0.204893146,0.515363966,0.364548878,1.579307802,1.475807911
80230,0.020175697,-0.028178237,0.02387007,-0.045737561,-0.128250314,-0.13850815,-0.089736703,-0.342044431,-0.185718764,-0.173704826,-0.412913224,-0.177367353
3187,0.181302727,0.042772533,-0.016833128,0.128920151,-0.007572829,-0.102252954,0.097282121,-0.077305165,-0.229527208,0.020109127,-0.42879179,-0.50652745
821,0.13828853,0.106426837,0.030456015,0.072175659,0.081539916,0.147113269,0.112045758,0.149532174,0.15142565,0.117588408,0.192692078,0.023168193
9794,-0.051352319,-0.027479582,0.008108985,-0.008307184,-0.058825007,0.077918818,-0.224441067,-0.204956849,-0.152178695,-0.323824315,-0.45211721,-0.207819053
11282,-0.03422125,-0.001809017,0.097255159,-0.003376791,0.021849046,0.049728194,0.074530971,0.098030309,0.071536549,0.14550673,0.619497182,0.330231476
8878,-0.06309365,0.144710571,0.292444489,0.065655056,0.242210387,0.26551963,0.11662243,0.937705901,0.803178246,0.210660218,1.015416652,1.509511481
51149,0.032835997,-0.07706035,0.168467489,-0.128787217,0.005016918,0.025929436,-0.076168761,-0.310971091,0.080770434,-0.066492719,0.264910092,0.859271324
23061,-0.072352491,-0.016283212,0.053973282,-0.070282003,-0.222372523,-0.005184945,-0.01789859,-0.210965664,0.025997734,0.062604619,-0.385219718,-0.588469577
55819,-0.10387704,-0.184322291,-0.146478565,-0.198041549,-0.233139988,-0.220883261,-0.152126326,-0.176790898,-0.137758461,-0.140201441,-0.086043201,0.064239324
5601,-0.0211488,-0.106155552,-0.130545927,-0.043720564,-0.146478362,-0.143862327,-0.050141917,-0.01656535,-0.088580941,0.028099843,0.508243082,0.08912179
9945,0.061083885,-0.000584295,-0.046768858,0.02968607,0.135315547,0.233437093,0.096077134,0.230246109,-0.023332316,-0.197301865,0.97972185,0.938031606
57472,-0.018523642,-0.024212064,-0.060689727,0.007755629,0.024406132,0.021575873,-0.043477987,0.422114489,0.26468711,-0.068772795,0.854160167,0.787044134
4245,0.014903351,-0.008578314,0.141123411,0.12397926,0.02280066,0.103976861,0.105558658,0.205577156,0.143570678,0.274840407,0.599888459,0.469293601
100859930,-0.159010774,-0.20383439,0.073336367,-0.194046375,-0.17182725,-0.075019061,-0.0666759,-0.647732524,-0.27167538,-0.5840344,-0.589880836,-0.515903302
729678,-0.227020345,0.038458345,0.048776388,0.036992057,-0.086391126,-0.161045521,-0.096537084,-0.109706841,-0.074951153,-0.383327334,-0.10614149,-0.197764136
643836,0.003888126,0.21807812,0.041797701,-0.159057979,-0.074974769,0.067977895,-0.118373223,-0.037001292,0.032324132,-0.522886866,-1.205471282,-0.495087422
81786,-0.28417721,-0.125670173,0.15986472,0.052135149,-0.094859391,-0.106583129,-0.201947398,0.218320964,0.38666008,0.526371527,2.227998658,0.929057908
90933,0.020601434,-0.017378949,0.097706029,-0.106188136,-0.117152605,0.012416871,0.007264887,-0.203909641,0.046049653,-0.16807926,-0.612329345,0.000252747
10399,-0.05170367,-0.065171676,-0.052997776,-0.017169939,0.018403363,-0.152451915,0.028518628,-0.220557313,-0.232089659,0.120212039,-0.393342606,-0.988386009
619571,0.154787325,-0.005585474,0.093185472,0.219640065,0.161732359,-0.009475087,0.101413557,-0.141926116,0.148949313,-0.501367601,-1.116091783,-1.013766093
101928649,0.198884103,0.049536242,0.357161479,-0.025382759,0.141569126,-0.132650571,-0.045744744,0.176864879,0.079169909,-0.084025224,0.318022907,0.459748458
84851,0.141082873,0.129022543,0.234949303,-0.031004521,0.027924564,0.128433367,-0.029942508,0.173191651,-0.05085209,-0.188216561,-0.358712903,-0.053501088
100507602,0.001753572,-0.163193403,-0.131120702,-0.248756273,-0.258692326,-0.19597692,0.02712424,-0.283567045,-0.063063007,-0.08918838,-0.190032431,-0.0445547
100132062,0.083644413,0.082455615,0.28081751,-0.16893642,-0.037279681,-0.007529262,-0.068381948,-0.295466067,-0.09658972,-0.193382421,-0.531355958,-0.753850213
56940,-0.115065642,-0.038105916,0.001744848,-0.16213135,-0.088434542,-0.001874767,-0.047844708,0.290463525,-0.034046193,-0.081590465,0.770627058,0.501268014
55770,0.002509804,0.124156323,0.110875571,0.012839072,0.119672639,0.188385676,-0.027291033,0.093215762,0.26490488,-0.06058342,-0.773998285,-0.642844309
94234,0.422787919,0.454177246,0.320768193,0.501393827,0.914907672,1.282090764,0.457352798,1.57274562,1.950716482,-0.120822266,3.06124464,4.584597979
2296,-0.127184069,0.211669258,0.038542161,0.409891877,0.142887242,0.501441793,0.34712913,1.630335089,1.099119218,1.145898938,4.9323471,4.626135706
2762,-0.041637311,-0.232435772,-0.237419495,-0.03438222,-0.216323313,-0.184115097,0.144047675,0.280619992,-0.028528319,0.190896822,0.455636181,0.20418115
100508120,-0.157513384,0.036596202,0.028178179,0.024371669,-0.128431553,0.025273151,-0.405748422,-0.301572234,-0.431901088,0.086687391,-1.193911141,-1.531077242
340156,-0.03838227,-0.091143843,-0.177336778,0.229414694,-0.259135428,0.09513099,-0.319940957,-0.514886169,-0.264980554,0.183060414,1.178376462,0.32513152
56897,-0.04935831,-0.015211563,0.012120352,0.018537911,-0.164940502,-0.100404888,-0.037029009,-0.027227191,-0.027526983,0.128157556,0.387547084,0.453218692
1992,-0.094454486,0.199504704,0.044469192,0.049155002,0.300930177,0.176076083,0.006043838,1.079678325,0.719562929,0.123082951,1.10634527,1.212575497
5272,0.07710541,-0.032167449,-0.284262429,-0.006691618,-0.059407658,-0.066841586,0.088590341,0.620231901,0.262196499,0.00212444,1.316791849,1.40689319
5269,0.03072002,-0.029566883,0.024319631,0.026020579,-0.013925019,-0.094184728,0.102835161,-0.05545884,0.040482602,0.208548978,-0.00228433,-0.422025702
401232,0.172334769,0.192769718,0.439199706,0.051608736,0.43931302,0.456518756,0.308442774,0.338200025,0.976505013,-0.050324927,0.186194064,0.688821418
4835,-0.040034763,-0.091442869,0.085621713,-0.019869346,0.114333554,-0.013742513,0.076038645,-0.071894148,-0.018054495,0.193152559,-0.125144207,-0.256303849
401233,0.140931986,-0.096128875,0.054392799,0.147358588,-0.010614751,-0.111139075,0.173251688,0.198526557,0.451431489,0.080098759,0.56220564,0.817655631
101927759,0.186933774,-0.022340646,0.121683579,0.027921856,0.009010966,-0.315167012,0.033245102,0.262406543,0.60388973,0.56232555,1.062696572,0.979534068
8737,0.112206374,0.026612871,0.011649543,0.167621165,0.05202687,0.117232829,0.032007609,0.306331933,0.255570732,-0.164430794,0.445608586,0.580341602
670,-0.000858648,-0.11342423,-0.067351608,-0.033584969,-0.004951986,-0.103452293,0.097201284,-0.186079935,-0.07992305,0.099945826,-0.533605578,-0.408176255
7280,0.027529487,-0.003495886,0.003963907,0.070432359,0.101490452,0.079263611,0.127530741,0.126414158,0.020154247,0.120034609,-0.041587124,0.079808571
347733,0.062831465,-0.060942994,-0.006154182,0.126095419,0.074486277,-0.015652316,0.154691934,0.028967184,0.027559144,0.14216999,-0.079106876,0.122472129
389362,0.017770726,0.022809002,-0.066640748,0.070685891,0.110642248,-0.171920201,0.16951656,-0.005091574,-0.054201039,0.111723936,-0.525073579,0.122959242
63027,0.005588068,0.125296249,0.174899624,-0.061127048,0.132813146,0.173132061,0.004064317,0.243918079,0.160502542,-0.118534134,-0.95853281,-1.408739465
221749,0.060780358,-0.058208129,-0.01361238,0.100862116,0.106052596,0.10725257,0.058300228,0.335780824,0.028258621,-0.186215936,0.901599964,0.705630837
